"hotel_id","hotel_name","city_name","grade","hotel_address","user_rating","review_count","property_type","actual_address","actual_city","actual_prefecture","actual_postal_code","actual_latitude","actual_longitude","actual_phone","actual_star_rating","supplier_hotel_code","rtx_code","agoda_code","expedia_code","top_selling_rank","source_last_mapped_at","actual_data_sources","data_origin"
"H0931","Hoteru WBF Sapporo Susukino","Sapporo","3","Sapporo 삿포로역","7.699999999999999","2090","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0932","ibis Styles Sapporo hotel","Sapporo","4","3-10-10 Minami 8jonishi, Chuo-ku","7.8","2187","Ryokan","3-10-10 Minami 8jonishi, Chuo-ku","Sapporo","Hokkaido","064-0808","43.05023245","141.3551029","81-11-530-4055","4.0","JPSPK00055","cBLp","765879","9259945","","2025-09-15 12:31:43","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0933","IGLOO","Sapporo","5","Sapporo 스스키노","7.8999999999999995","2284","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0934","InterContinental Sapporo","Sapporo","3","Minami 10-jo Nishi 1-1-48, Chuo-ku","8.0","2381","Hotel","Minami 10-jo Nishi 1-1-48, Chuo-ku","Sapporo","Hokkaido","064-0810","43.0476263","141.3583405","81-11-562-7000","","JPSPK00317","gGtz","69474050","","","2025-11-28 15:23:43","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0935","Itsukiya","Sapporo","4","Sapporo 마루야마","8.1","2478","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0936","Jasmac Plaza Hotel","Sapporo","5","3 Nishi, Minami 7 jo,   Sapporo","8.2","2575","Resort","3 Nishi, Minami 7 jo,   Sapporo","Sapporo","","","43.05193","141.355556","81115513333","","JPSPK00136","","","","","2025-12-05 23:03:04","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0937","JR East Hotel Mets Premier Sapporo","Sapporo","3","2-5-3Kita-7-jonishi Kita-ku","8.299999999999999","2672","Hotel","2-5-3Kita-7-jonishi Kita-ku","Sapporo","Hokkaido","060-0807","43.07010936","141.3527213","81-11-729-0011","2.5","","dbpw","5944027","","","","RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0938","JR INN Sapporo N2","Sapporo","4","Sapporo 조잔케이","8.4","2769","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0939","Karakusa Hotel Sapporo","Sapporo","5","Sapporo 기타구","8.5","2866","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0940","Keikyu EX Hotel Sapporo","Sapporo","3","4-2-6 Kita 6-jo Nishi, Kita-ku","8.6","2963","Hotel","4-2-6 Kita 6-jo Nishi, Kita-ku","Sapporo","Hokkaido","060-0806","43.06882","141.34874","81-11-737-3910","2.5","JPSPK00312","nd3o","31423128","","29","2025-09-11 11:02:58","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0941","Keio Prelia Hotel Sapporo","Sapporo","4","4-11-1 Kita-8-jonishi Kita-ku","8.7","3060","Hotel","4-11-1 Kita-8-jonishi Kita-ku","Sapporo","Hokkaido","060-0808","43.07019681","141.348349","81-11-205-8111","2.5","JPSPK00164","fT4s","6495367","","2372","2025-04-30 10:53:50","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0942","KOKO HOTEL Sapporo ekimae","Sapporo","5","3-3-10 Kita 1Jo nishi, Chuo-ku","8.799999999999999","3157","Hotel","3-3-10 Kita 1Jo nishi, Chuo-ku","Sapporo","Hokkaido","060-0001","43.063083000000006","141.3521452","81-11-261-3489","2.5","JPSPK00092","EXbw","18166392","","2040","2025-09-15 12:31:43","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0943","KOKO HOTEL Sapporo Odori","Sapporo","3","6-8-1 Minami 1 jo nishi, Chuo-ku","8.9","3254","Hotel","6-8-1 Minami 1 jo nishi, Chuo-ku","Sapporo","Hokkaido","060-0061","43.05815437","141.3483888","81-11-200-6720","2.0","","w5gs","12663026","","805","","RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0944","La'gent Stay SAPPORO-ODORI","Sapporo","4","5-26-5 Minami-2-jonishi Chuo-ku","9.0","3351","Hotel","5-26-5 Minami-2-jonishi Chuo-ku","Sapporo","Hokkaido","060-0062","43.05780855","141.3507851","81-11-200-5507","4.0","JPSPK00093","eINa","1179583","15110395","","2026-04-27 14:04:16","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0945","LAMP LIGHT BOOKS HOTEL sapporo","Sapporo","5","7-5-1 Minami 2-Jo Nishi, Chuo-ku","9.1","3448","Hotel","7-5-1 Minami 2-Jo Nishi, Chuo-ku","Sapporo","Hokkaido","060-0062","43.06","141.35","81-11-218-1511","2.0","JPSPK00268","PNS4","23172266","","1135","2025-12-06 23:00:24","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0946","LEAF","Sapporo","3","Sapporo 모이와산","9.2","3545","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0947","Mezamashi Sandwich","Sapporo","4","9-1 Minami-4 Higashi-3, Heights Showa 1F  0600054 Sapporo ´JP´","9.3","3642","Resort","9-1 Minami-4 Higashi-3, Heights Showa 1F  0600054 Sapporo ´JP´","Sapporo","","","43.057731628418","141.360763549805","","","JPSPK00220","","","","","2022-12-15 11:38:08","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0948","Mon lapin","Sapporo","5","Sapporo 조잔케이","9.399999999999999","3739","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0949","Nakamuraya Ryokan","Sapporo","3","4-21 Daimon-8-bancho","9.5","3836","Hotel","4-21 Daimon-8-bancho","Shiojiri","Nagano","399-0737","36.11357581","137.9506241","81-263-52-1300","3.0","JPSPK00141","Ykcz","2492797","","1274","2025-12-05 23:03:04","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0950","Nest Hotel Sapporo Odori","Sapporo","4","5-26-1, Minami2-jonishi, Chuo-ku, Sapporo-shi, Hokkaido, Japan","9.6","3933","Hotel","5-26-1, Minami2-jonishi, Chuo-ku, Sapporo-shi, Hokkaido, Japan","Sapporo","","","43.057898637121866","141.35025227116398","81-11-242-1122","","JPSPK00059","","","","","2026-01-05 12:12:37","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0951","New Budget Sapporo","Sapporo","5","Sapporo 삿포로역","9.7","4030","Ryokan","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0952","New Otani Inn Sapporo","Sapporo","3","1-1-1 Kita 2jo nishi, Chuo-ku","9.8","4127","Hotel","1-1-1 Kita 2jo nishi, Chuo-ku","Sapporo","Hokkaido","060-0002","43.06457236","141.3546077","81-11-222-1111","3.5","JPSPK00046","s8Re","194618","577583","","2025-12-06 23:00:24","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0953","Nikoh Refre","Sapporo","4","Nikoh Building 4F 2-14, Minami 3JO Nishi, Chuo-Ku 060-0063 Sapporo ´JP´","7.1","4224","Hotel","Nikoh Building 4F 2-14, Minami 3JO Nishi, Chuo-Ku 060-0063 Sapporo ´JP´","Sapporo","","","43.0570793151855","141.355514526367","","","JPSPK00224","","","","","2025-07-16 18:15:14","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0954","Odysis Sapporo Odori Park Hotel","Sapporo","5","Sapporo 나카지마공원","7.199999999999999","4321","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0955","OMO3札幌すすきの","Sapporo","3","Sapporo 마루야마","7.3","4418","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0956","Onsen Ryokan Yuen Sapporo","Sapporo","4","7 6 Kita 1 Jonishi SAPPORO","7.3999999999999995","4515","Hotel","7 6 Kita 1 Jonishi SAPPORO","Sapporo","","","43.06217579009214","141.34564104795456","+81112711126","","JPHOK00036","","","","","2025-12-06 23:00:24","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0957","plat hostel keikyu sapporo ichiba","Sapporo","5","Sapporo 신삿포로","7.5","4612","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0958","Premier Hotel CABIN Sapporo","Sapporo","3","7tyoume, Minami5-jonishi, Sapporo Shi Chuo Ku, Hokkaido, 064-0805, Japan","7.6","4709","Resort","7tyoume, Minami5-jonishi, Sapporo Shi Chuo Ku, Hokkaido, 064-0805, Japan","Sapporo","","","43.05312133375407","141.34768205158161","011-213-1301","","JPSPK00122","","","","","2025-09-15 12:31:43","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0959","Quintessa Hotel Sapporo Susukino 63 Relax＆Spa","Sapporo","4","Sapporo 기타구","7.699999999999999","4806","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0960","QUINTESSA SAPPORO","Sapporo","5","5 Minami 8jonishi, Chuo-ku","7.8","4903","Hotel","5 Minami 8jonishi, Chuo-ku","Sapporo","Hokkaido","064-0808","43.04989071","141.35184770000004","81-11-512-8500","3.0","JPSPK00027","TKEs","96596","12483785","","2025-12-05 23:03:04","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0961","R&B HOTEL SAPPORO KITA 3 NISHI 2","Sapporo","3","1-30 Kita 3 Jo, Nishi 2 Chome Chuo-ku, Sapporo-shi, Hokkaido","7.8999999999999995","100","Hotel","1-30 Kita 3 Jo, Nishi 2 Chome Chuo-ku, Sapporo-shi, Hokkaido","Sapporo","","","43.06478497885838","141.35293139101978","+81 011-2101515","","JPSPK00230","","","","","2025-09-15 12:31:43","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0962","Richimond Hotel Sapporo Odori","Sapporo","4","Sapporo 오도리","8.0","197","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0963","RichmondHotel Sapporo Ekimae","Sapporo","5","Sapporo 스스키노","8.1","294","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0964","Riverside Hotel Sapporo","Sapporo","3","Sapporo 나카지마공원","8.2","391","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0965","Ryokan Fuyoukan","Sapporo","4","Sapporo 마루야마","8.299999999999999","488","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0966","San Gran Hotel Sapporo Odori Koen","Sapporo","5","Sapporo 모이와산","8.4","585","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0967","Santa island","Sapporo","3","Sapporo 신삿포로","8.5","682","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0968","SappoLodge","Sapporo","4","Sapporo 조잔케이","8.6","779","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0969","Sapporo Clark Hotel","Sapporo","5","4 1 15 Kita 13 Jonishi Kita ku  001 0013 Sapporo ´JP´","8.7","876","Resort","4 1 15 Kita 13 Jonishi Kita ku  001 0013 Sapporo ´JP´","Sapporo","","","43.0759887695313","141.346527099609","+81117167772","","JPSPK00238","","","","","2024-02-03 10:37:13","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0970","Sapporo Fun Gate Hotel","Sapporo","3","9-998-6 Minami-3-jonishi, Chuo-ku","8.799999999999999","973","Ryokan","9-998-6 Minami-3-jonishi, Chuo-ku","Sapporo","Hokkaido","060-0063","43.05571306","141.3446041","81-11-280-1777","2.5","","jvfc","4945239","24279108","2097","","RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0971","Sapporo Hotel by Granbell","Sapporo","4","2-2-2 Kita 6-Jo Higashi, Higashi-ku","8.9","1070","Hotel","2-2-2 Kita 6-Jo Higashi, Higashi-ku","Sapporo","Hokkaido","060-0906","43.0692283","141.3572301","81-11-214-0914","","JPSPK00299","dFhc","63268065","","","2025-12-06 23:00:24","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0972","Sapporo Hotel Yamachi","Sapporo","5","3-3-6 Kotoni 1-jo,   Sapporo","9.0","1167","Hotel","3-3-6 Kotoni 1-jo,   Sapporo","Sapporo","","","43.077198","141.304659","81116445555","","JPSPK00149","","","","","2025-07-27 19:55:34","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0973","Sapporo House Seminar Center","Sapporo","3","Sapporo 스스키노","9.1","1264","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0974","Sapporo International Youth Hostel","Sapporo","4","6-5-35 Toyohira-6-jo Toyohira-ku","9.2","1361","Hotel","6-5-35 Toyohira-6-jo Toyohira-ku","Sapporo","Hokkaido","062-0906","43.04760272","141.37061","81-11-825-3120","2.0","JPSPK00333","sz6y","868744","","","2026-02-04 17:07:11","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0975","Sapporo Maruyama Guesthouse Tsumuri-An","Sapporo","5","Sapporo 마루야마","9.3","1458","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0976","Sapporo Oriental Hotel","Sapporo","3","4-422 Nishi Minami-hachijo Chuo 064-0808 Sapporo ´JP´","9.399999999999999","1555","Hotel","4-422 Nishi Minami-hachijo Chuo 064-0808 Sapporo ´JP´","Sapporo","","","43.0500602722168","141.353942871094","+81 11 5626001","","JPSPK00243","","","","","2026-01-23 00:27:25","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
