"room_id","hotel_id","guest_count","room_count","room_options","pay_later_flag","free_cancel_flag","room_price","room_type","data_origin"
"R0878_3","H0878","4","4","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","185000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0879_1","H0879","2","3","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","140000","스탠다드 더블","전체 가상 시뮬레이션"
"R0879_2","H0879","3","4","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","165000","디럭스 트윈","전체 가상 시뮬레이션"
"R0879_3","H0879","4","1","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","0","1","190000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0880_1","H0880","2","4","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":true}","1","0","145000","스탠다드 더블","전체 가상 시뮬레이션"
"R0880_2","H0880","3","1","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","0","1","170000","디럭스 트윈","전체 가상 시뮬레이션"
"R0880_3","H0880","4","2","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","195000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0881_1","H0881","2","1","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","0","1","150000","스탠다드 더블","전체 가상 시뮬레이션"
"R0881_2","H0881","3","2","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","175000","디럭스 트윈","전체 가상 시뮬레이션"
"R0881_3","H0881","4","3","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":true,""smoking"":false}","1","0","200000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0882_1","H0882","2","2","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","155000","스탠다드 더블","전체 가상 시뮬레이션"
"R0882_2","H0882","3","3","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":true,""smoking"":false}","1","0","180000","디럭스 트윈","전체 가상 시뮬레이션"
"R0882_3","H0882","4","4","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","205000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0883_1","H0883","2","3","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":true,""smoking"":true}","1","0","160000","스탠다드 더블","전체 가상 시뮬레이션"
"R0883_2","H0883","3","4","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","185000","디럭스 트윈","전체 가상 시뮬레이션"
"R0883_3","H0883","4","1","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","0","1","210000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0884_1","H0884","2","4","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","165000","스탠다드 더블","전체 가상 시뮬레이션"
"R0884_2","H0884","3","1","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","0","1","190000","디럭스 트윈","전체 가상 시뮬레이션"
"R0884_3","H0884","4","2","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","215000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0885_1","H0885","2","1","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","0","1","170000","스탠다드 더블","전체 가상 시뮬레이션"
"R0885_2","H0885","3","2","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","195000","디럭스 트윈","전체 가상 시뮬레이션"
"R0885_3","H0885","4","3","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","220000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0886_1","H0886","2","2","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":true}","1","0","175000","스탠다드 더블","전체 가상 시뮬레이션"
"R0886_2","H0886","3","3","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","200000","디럭스 트윈","전체 가상 시뮬레이션"
"R0886_3","H0886","4","4","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","225000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0887_1","H0887","2","3","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","180000","스탠다드 더블","전체 가상 시뮬레이션"
"R0887_2","H0887","3","4","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","205000","디럭스 트윈","전체 가상 시뮬레이션"
"R0887_3","H0887","4","1","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":true,""pool"":true,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","0","0","230000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0888_1","H0888","2","4","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","185000","스탠다드 더블","전체 가상 시뮬레이션"
"R0888_2","H0888","3","1","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":true,""pool"":true,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","0","0","210000","디럭스 트윈","전체 가상 시뮬레이션"
"R0888_3","H0888","4","2","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":false}","1","1","235000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0889_1","H0889","2","1","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":true,""pool"":true,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":true}","0","0","190000","스탠다드 더블","전체 가상 시뮬레이션"
"R0889_2","H0889","3","2","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":false}","1","1","215000","디럭스 트윈","전체 가상 시뮬레이션"
"R0889_3","H0889","4","3","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","240000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0890_1","H0890","2","2","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":true}","1","1","195000","스탠다드 더블","전체 가상 시뮬레이션"
"R0890_2","H0890","3","3","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","220000","디럭스 트윈","전체 가상 시뮬레이션"
"R0890_3","H0890","4","4","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","245000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0891_1","H0891","2","3","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","200000","스탠다드 더블","전체 가상 시뮬레이션"
"R0891_2","H0891","3","4","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","225000","디럭스 트윈","전체 가상 시뮬레이션"
"R0891_3","H0891","4","1","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","0","1","250000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0892_1","H0892","2","4","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":true}","1","0","205000","스탠다드 더블","전체 가상 시뮬레이션"
"R0892_2","H0892","3","1","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","0","1","230000","디럭스 트윈","전체 가상 시뮬레이션"
"R0892_3","H0892","4","2","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","255000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0893_1","H0893","2","1","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","0","1","210000","스탠다드 더블","전체 가상 시뮬레이션"
"R0893_2","H0893","3","2","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","235000","디럭스 트윈","전체 가상 시뮬레이션"
"R0893_3","H0893","4","3","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","260000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0894_1","H0894","2","2","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","215000","스탠다드 더블","전체 가상 시뮬레이션"
"R0894_2","H0894","3","3","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","240000","디럭스 트윈","전체 가상 시뮬레이션"
"R0894_3","H0894","4","4","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","265000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0895_1","H0895","2","3","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":true}","1","0","220000","스탠다드 더블","전체 가상 시뮬레이션"
"R0895_2","H0895","3","4","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":false}","1","1","245000","디럭스 트윈","전체 가상 시뮬레이션"
"R0895_3","H0895","4","1","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":false}","0","1","270000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0896_1","H0896","2","4","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":false,""spa"":false,""pool"":false,""balcony"":false,""bathtub"":false,""pet_friendly"":false,""smoking"":true}","1","1","225000","스탠다드 더블","전체 가상 시뮬레이션"
"R0896_2","H0896","3","1","{""bed_type"":""싱글베드 2개"",""view_type"":""가든뷰"",""size_sqm"":33,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":false}","0","1","250000","디럭스 트윈","전체 가상 시뮬레이션"
"R0896_3","H0896","4","2","{""bed_type"":""킹베드 1개"",""view_type"":""파노라마뷰"",""size_sqm"":42,""breakfast"":false,""spa"":true,""pool"":false,""balcony"":true,""bathtub"":true,""pet_friendly"":false,""smoking"":false}","1","0","275000","프리미엄 스위트","전체 가상 시뮬레이션"
"R0897_1","H0897","2","1","{""bed_type"":""퀸베드 1개"",""view_type"":""시티뷰"",""size_sqm"":24,""breakfast"":true,""spa"":false,""pool"":true,""balcony"":false,""bathtub"":false,""pet_friendly"":true,""smoking"":true}","0","1","230000","스탠다드 더블","전체 가상 시뮬레이션"
