"search_result_id","search_id","hotel_id","room_id","result_score","result_rank","price_rank","data_origin"
"XEOYry25V98","QIofE2CcLU","H0895","R0895_1","100.0","1","21","실제 노출 로그 / 점수·순위는 실험용"
"XEG77T1wSlW","QIofE2CcLU","H0979","R0979_1","99.0","2","13","실제 노출 로그 / 점수·순위는 실험용"
"XEKeAmoXFnB","QIofE2CcLU","H0811","R0811_1","98.0","3","30","실제 노출 로그 / 점수·순위는 실험용"
"XEFgSKqUp3n","QIofE2CcLU","H0949","R0949_1","97.0","4","25","실제 노출 로그 / 점수·순위는 실험용"
"XElnkwPhSTK","QIofE2CcLU","H0865","R0865_1","96.0","5","1","실제 노출 로그 / 점수·순위는 실험용"
"XEZfGaR8qL3","QIofE2CcLU","H0835","R0835_1","95.0","6","14","실제 노출 로그 / 점수·순위는 실험용"
"XE4U9HEpXFp","QIofE2CcLU","H0919","R0919_1","94.0","7","5","실제 노출 로그 / 점수·순위는 실험용"
"XEtofDtGy41","QIofE2CcLU","H0805","R0805_1","93.0","8","26","실제 노출 로그 / 점수·순위는 실험용"
"XEzyuAuQJmt","QIofE2CcLU","H0889","R0889_1","92.0","9","17","실제 노출 로그 / 점수·순위는 실험용"
"XE19to7z0pP","QIofE2CcLU","H0973","R0973_1","91.0","10","9","실제 노출 로그 / 점수·순위는 실험용"
"XEPA59tMDZ6","QIofE2CcLU","H0859","R0859_1","90.0","11","31","실제 노출 로그 / 점수·순위는 실험용"
"XEmmsVMQMgs","QIofE2CcLU","H0943","R0943_1","89.0","12","22","실제 노출 로그 / 점수·순위는 실험용"
"XE4ViI4gNn5","QIofE2CcLU","H0997","R0997_1","88.0","13","27","실제 노출 로그 / 점수·순위는 실험용"
"XEr5ffW2gtl","QIofE2CcLU","H0829","R0829_1","87.0","14","10","실제 노출 로그 / 점수·순위는 실험용"
"XEJT2f9czwV","QIofE2CcLU","H0913","R0913_1","86.0","15","2","실제 노출 로그 / 점수·순위는 실험용"
"XEjAVUE69og","QIofE2CcLU","H0883","R0883_1","85.0","16","15","실제 노출 로그 / 점수·순위는 실험용"
"XE3MhlvhPPv","QIofE2CcLU","H0967","R0967_1","84.0","17","6","실제 노출 로그 / 점수·순위는 실험용"
"XE975e92oKD","QIofE2CcLU","H0853","R0853_1","83.0","18","28","실제 노출 로그 / 점수·순위는 실험용"
"XEf3ZRl0GyX","QIofE2CcLU","H0937","R0937_1","82.0","19","18","실제 노출 로그 / 점수·순위는 실험용"
"XE5RCWBvs8V","QIofE2CcLU","H0907","R0907_1","81.0","20","32","실제 노출 로그 / 점수·순위는 실험용"
"XEijJHh5866","QIofE2CcLU","H0991","R0991_1","80.0","21","23","실제 노출 로그 / 점수·순위는 실험용"
"XECuvj0xs2y","QIofE2CcLU","H0823","R0823_1","79.0","22","7","실제 노출 로그 / 점수·순위는 실험용"
"XEI7EziDAj6","QIofE2CcLU","H0877","R0877_1","78.0","23","11","실제 노출 로그 / 점수·순위는 실험용"
"XEwwTC6Uq1P","QIofE2CcLU","H0961","R0961_1","77.0","24","3","실제 노출 로그 / 점수·순위는 실험용"
"XEWH8pZLi8d","QIofE2CcLU","H0847","R0847_1","76.0","25","24","실제 노출 로그 / 점수·순위는 실험용"
"XE0f0j9UBFW","QIofE2CcLU","H0931","R0931_1","75.0","26","16","실제 노출 로그 / 점수·순위는 실험용"
"XEuyEovp13J","QIofE2CcLU","H0901","R0901_1","74.0","27","29","실제 노출 로그 / 점수·순위는 실험용"
"XEs8rBlzjna","QIofE2CcLU","H0985","R0985_1","73.0","28","19","실제 노출 로그 / 점수·순위는 실험용"
"XEClcTgz3zl","QIofE2CcLU","H0817","R0817_1","72.0","29","4","실제 노출 로그 / 점수·순위는 실험용"
"XEgz7BTsDxm","QIofE2CcLU","H0955","R0955_1","71.0","30","33","실제 노출 로그 / 점수·순위는 실험용"
"XE9r81uxeM6","QIofE2CcLU","H0871","R0871_1","70.0","31","8","실제 노출 로그 / 점수·순위는 실험용"
"XEaYrGVsTbS","QIofE2CcLU","H0841","R0841_1","69.0","32","20","실제 노출 로그 / 점수·순위는 실험용"
"XEaRF6nQH2N","QIofE2CcLU","H0925","R0925_1","68.0","33","12","실제 노출 로그 / 점수·순위는 실험용"
"XE8LlTZgy3Z","QLRmTuz6bd","H0606","R0606_1","100.0","1","9","실제 노출 로그 / 점수·순위는 실험용"
"XENbnZxLGWq","QLRmTuz6bd","H0656","R0656_1","99.0","2","10","실제 노출 로그 / 점수·순위는 실험용"
"XERxoXkt4KN","QLRmTuz6bd","H0756","R0756_1","98.0","3","11","실제 노출 로그 / 점수·순위는 실험용"
"XELxbdFDx59","QLRmTuz6bd","H0646","R0646_1","97.0","4","6","실제 노출 로그 / 점수·순위는 실험용"
"XEvfA9CuDsm","QLRmTuz6bd","H0696","R0696_1","96.0","5","7","실제 노출 로그 / 점수·순위는 실험용"
"XE9lq3ckJVu","QLRmTuz6bd","H0796","R0796_1","95.0","6","8","실제 노출 로그 / 점수·순위는 실험용"
"XE0Ib0A1fSE","QLRmTuz6bd","H0636","R0636_1","94.0","7","4","실제 노출 로그 / 점수·순위는 실험용"
"XEsA4nd1PPl","QLRmTuz6bd","H0736","R0736_1","93.0","8","5","실제 노출 로그 / 점수·순위는 실험용"
"XEApIx2tFJ6","QLRmTuz6bd","H0626","R0626_1","92.0","9","1","실제 노출 로그 / 점수·순위는 실험용"
"XEdk0Td4gGw","QLRmTuz6bd","H0676","R0676_1","91.0","10","2","실제 노출 로그 / 점수·순위는 실험용"
"XESnLfpiMEL","QLRmTuz6bd","H0776","R0776_1","90.0","11","3","실제 노출 로그 / 점수·순위는 실험용"
"XEpJQVifdMU","QLRmTuz6bd","H0616","R0616_1","89.0","12","12","실제 노출 로그 / 점수·순위는 실험용"
"XEb5h7xIn1W","QLRmTuz6bd","H0716","R0716_1","88.0","13","13","실제 노출 로그 / 점수·순위는 실험용"
"XEDT9UkztEV","QEelg8ZQ9v","H0606","R0606_1","100.0","1","9","실제 노출 로그 / 점수·순위는 실험용"
"XEs434rZPzB","QEelg8ZQ9v","H0656","R0656_1","99.0","2","10","실제 노출 로그 / 점수·순위는 실험용"
"XEEL3ZqLGkF","QEelg8ZQ9v","H0756","R0756_1","98.0","3","11","실제 노출 로그 / 점수·순위는 실험용"
"XEGs9TkkVYy","QEelg8ZQ9v","H0646","R0646_1","97.0","4","6","실제 노출 로그 / 점수·순위는 실험용"
"XE0tvRytdWG","QEelg8ZQ9v","H0696","R0696_1","96.0","5","7","실제 노출 로그 / 점수·순위는 실험용"
"XEnurCRslQv","QEelg8ZQ9v","H0796","R0796_1","95.0","6","8","실제 노출 로그 / 점수·순위는 실험용"
"XEmwSuvpq1U","QEelg8ZQ9v","H0636","R0636_1","94.0","7","4","실제 노출 로그 / 점수·순위는 실험용"
"XExseU9n3mI","QEelg8ZQ9v","H0736","R0736_1","93.0","8","5","실제 노출 로그 / 점수·순위는 실험용"
"XEwgckm4Jqr","QEelg8ZQ9v","H0626","R0626_1","92.0","9","1","실제 노출 로그 / 점수·순위는 실험용"
"XESd43vBmFi","QEelg8ZQ9v","H0676","R0676_1","91.0","10","2","실제 노출 로그 / 점수·순위는 실험용"
"XEQQKJMt8nD","QEelg8ZQ9v","H0776","R0776_1","90.0","11","3","실제 노출 로그 / 점수·순위는 실험용"
"XEVCI61fTnu","QEelg8ZQ9v","H0616","R0616_1","89.0","12","12","실제 노출 로그 / 점수·순위는 실험용"
"XEt1GkDlWRy","QEelg8ZQ9v","H0716","R0716_1","88.0","13","13","실제 노출 로그 / 점수·순위는 실험용"
"XEekLckIoE5","Qc9unS1iN4","H0756","R0756_1","100.0","1","16","실제 노출 로그 / 점수·순위는 실험용"
"XE1VPHQoV0r","Qc9unS1iN4","H0616","R0616_1","99.0","2","17","실제 노출 로그 / 점수·순위는 실험용"
"XEcgpQPbnAN","Qc9unS1iN4","H0726","R0726_1","98.0","3","3","실제 노출 로그 / 점수·순위는 실험용"
"XEuQ1RZYLKg","Qc9unS1iN4","H0696","R0696_1","97.0","4","10","실제 노출 로그 / 점수·순위는 실험용"
"XEinxtsg9QJ","Qc9unS1iN4","H0666","R0666_1","96.0","5","18","실제 노출 로그 / 점수·순위는 실험용"
"XE5f2QZ1NOi","Qc9unS1iN4","H0636","R0636_1","95.0","6","5","실제 노출 로그 / 점수·순위는 실험용"
"XEGzot49BRm","Qc9unS1iN4","H0776","R0776_1","94.0","7","4","실제 노출 로그 / 점수·순위는 실험용"
"XEC8A53w63S","Qc9unS1iN4","H0606","R0606_1","93.0","8","13","실제 노출 로그 / 점수·순위는 실험용"
"XE7TuK0P4f9","Qc9unS1iN4","H0746","R0746_1","92.0","9","11","실제 노출 로그 / 점수·순위는 실험용"
"XEzwqC6rkpn","Qc9unS1iN4","H0716","R0716_1","91.0","10","19","실제 노출 로그 / 점수·순위는 실험용"
"XEKLs0jWnDC","Qc9unS1iN4","H0686","R0686_1","90.0","11","6","실제 노출 로그 / 점수·순위는 실험용"
"XE56UaEz5V5","Qc9unS1iN4","H0656","R0656_1","89.0","12","14","실제 노출 로그 / 점수·순위는 실험용"
"XEJBRJwc5Vb","Qc9unS1iN4","H0796","R0796_1","88.0","13","12","실제 노출 로그 / 점수·순위는 실험용"
"XElf2fnKTwn","Qc9unS1iN4","H0626","R0626_1","87.0","14","1","실제 노출 로그 / 점수·순위는 실험용"
"XEpUsogVYch","Qc9unS1iN4","H0766","R0766_1","86.0","15","20","실제 노출 로그 / 점수·순위는 실험용"
"XEa6TF1C3hc","Qc9unS1iN4","H0736","R0736_1","85.0","16","7","실제 노출 로그 / 점수·순위는 실험용"
"XEpQbgXsoDi","Qc9unS1iN4","H0706","R0706_1","84.0","17","15","실제 노출 로그 / 점수·순위는 실험용"
"XE3mmK3vrQq","Qc9unS1iN4","H0676","R0676_1","83.0","18","2","실제 노출 로그 / 점수·순위는 실험용"
"XE2RAnUbYyU","Qc9unS1iN4","H0646","R0646_1","82.0","19","9","실제 노출 로그 / 점수·순위는 실험용"
"XEWL6yP4lC9","Qc9unS1iN4","H0786","R0786_1","81.0","20","8","실제 노출 로그 / 점수·순위는 실험용"
"XEoYcNvNjVx","QFQfGGxB7C","H0963","R0963_1","100.0","1","1","실제 노출 로그 / 점수·순위는 실험용"
"XEE6cPMFiLZ","QU5L077FC4","H0923","R0923_1","100.0","1","5","실제 노출 로그 / 점수·순위는 실험용"
"XEFPWLo19xA","QU5L077FC4","H0893","R0893_1","99.0","2","12","실제 노출 로그 / 점수·순위는 실험용"
"XETDub5l9TX","QU5L077FC4","H0863","R0863_1","98.0","3","19","실제 노출 로그 / 점수·순위는 실험용"
"XEyWSJAXn8v","QU5L077FC4","H0833","R0833_1","97.0","4","7","실제 노출 로그 / 점수·순위는 실험용"
"XEsUGtPXdh6","QU5L077FC4","H0973","R0973_1","96.0","5","6","실제 노출 로그 / 점수·순위는 실험용"
"XEPaPs3vcWI","QU5L077FC4","H0943","R0943_1","95.0","6","13","실제 노출 로그 / 점수·순위는 실험용"
"XE7jzZ8xTUg","QU5L077FC4","H0913","R0913_1","94.0","7","1","실제 노출 로그 / 점수·순위는 실험용"
"XE6xgYnwhSx","QU5L077FC4","H0883","R0883_1","93.0","8","8","실제 노출 로그 / 점수·순위는 실험용"
"XEld9GP0Aij","QU5L077FC4","H0853","R0853_1","92.0","9","15","실제 노출 로그 / 점수·순위는 실험용"
"XEsV6sI3sh9","QU5L077FC4","H0993","R0993_1","91.0","10","14","실제 노출 로그 / 점수·순위는 실험용"
"XEdnBLBKz6Z","QU5L077FC4","H0823","R0823_1","90.0","11","3","실제 노출 로그 / 점수·순위는 실험용"
"XEMZ8uJ6lHD","QU5L077FC4","H0963","R0963_1","89.0","12","2","실제 노출 로그 / 점수·순위는 실험용"
"XE46cqN1aBD","QU5L077FC4","H0933","R0933_1","88.0","13","9","실제 노출 로그 / 점수·순위는 실험용"
"XExOGfJKPJk","QU5L077FC4","H0903","R0903_1","87.0","14","16","실제 노출 로그 / 점수·순위는 실험용"
"XEPu6f5wvla","QU5L077FC4","H0873","R0873_1","86.0","15","4","실제 노출 로그 / 점수·순위는 실험용"
"XEmtqdY6z9r","QU5L077FC4","H0843","R0843_1","85.0","16","11","실제 노출 로그 / 점수·순위는 실험용"
"XE5AWIWvZb0","QU5L077FC4","H0983","R0983_1","84.0","17","10","실제 노출 로그 / 점수·순위는 실험용"
"XEEhFNq96GO","QU5L077FC4","H0953","R0953_1","83.0","18","17","실제 노출 로그 / 점수·순위는 실험용"
"XEhlkb8uTx4","QU5L077FC4","H0813","R0813_1","82.0","19","18","실제 노출 로그 / 점수·순위는 실험용"
"XE6rpRUbYAR","QHEes8JGl4","H0504","R0504_1","100.0","1","69","실제 노출 로그 / 점수·순위는 실험용"
"XE8WoRMtSSH","QHEes8JGl4","H0448","R0448_1","99.0","2","44","실제 노출 로그 / 점수·순위는 실험용"
"XEw2aD5k4V4","QHEes8JGl4","H0588","R0588_1","98.0","3","33","실제 노출 로그 / 점수·순위는 실험용"
"XE7jBUSDKjk","QHEes8JGl4","H0532","R0532_1","97.0","4","10","실제 노출 로그 / 점수·순위는 실험용"
"XEb6QqHehX1","QHEes8JGl4","H0476","R0476_1","96.0","5","123","실제 노출 로그 / 점수·순위는 실험용"
"XEZGZdYN8EM","QHEes8JGl4","H0420","R0420_1","95.0","6","104","실제 노출 로그 / 점수·순위는 실험용"
"XEgEzyzI66c","QHEes8JGl4","H0560","R0560_1","94.0","7","93","실제 노출 로그 / 점수·순위는 실험용"
"XEqUKi1Um62","QHEes8JGl4","H0503","R0503_1","93.0","8","65","실제 노출 로그 / 점수·순위는 실험용"
"XESVRpa8YXw","QHEes8JGl4","H0447","R0447_1","92.0","9","41","실제 노출 로그 / 점수·순위는 실험용"
"XEmPh8Z60Lg","QHEes8JGl4","H0587","R0587_1","91.0","10","30","실제 노출 로그 / 점수·순위는 실험용"
"XEON2uBg7c5","QHEes8JGl4","H0531","R0531_1","90.0","11","7","실제 노출 로그 / 점수·순위는 실험용"
"XE6VtC523Bk","QHEes8JGl4","H0475","R0475_1","89.0","12","120","실제 노출 로그 / 점수·순위는 실험용"
"XEUqAXzMTyf","QHEes8JGl4","H0419","R0419_1","88.0","13","101","실제 노출 로그 / 점수·순위는 실험용"
"XECOGRGbNIe","QHEes8JGl4","H0559","R0559_1","87.0","14","90","실제 노출 로그 / 점수·순위는 실험용"
"XEvwAy1IzRy","QHEes8JGl4","H0502","R0502_1","86.0","15","61","실제 노출 로그 / 점수·순위는 실험용"
"XEV3voFJcip","QHEes8JGl4","H0446","R0446_1","85.0","16","38","실제 노출 로그 / 점수·순위는 실험용"
"XEybW82caY1","QHEes8JGl4","H0586","R0586_1","84.0","17","27","실제 노출 로그 / 점수·순위는 실험용"
"XEDIoUlkg87","QHEes8JGl4","H0530","R0530_1","83.0","18","4","실제 노출 로그 / 점수·순위는 실험용"
"XEsjoMdq2iz","QHEes8JGl4","H0474","R0474_1","82.0","19","117","실제 노출 로그 / 점수·순위는 실험용"
"XEClvTjxGtB","QHEes8JGl4","H0418","R0418_1","81.0","20","98","실제 노출 로그 / 점수·순위는 실험용"
"XE2DWYueJrZ","QHEes8JGl4","H0558","R0558_1","80.0","21","87","실제 노출 로그 / 점수·순위는 실험용"
"XEEsZAsB41g","QHEes8JGl4","H0501","R0501_1","79.0","22","58","실제 노출 로그 / 점수·순위는 실험용"
"XE9vOJLe9JD","QHEes8JGl4","H0445","R0445_1","78.0","23","36","실제 노출 로그 / 점수·순위는 실험용"
"XExUGlYc6e1","QHEes8JGl4","H0585","R0585_1","77.0","24","24","실제 노출 로그 / 점수·순위는 실험용"
"XE8bJxeziSC","QHEes8JGl4","H0529","R0529_1","76.0","25","1","실제 노출 로그 / 점수·순위는 실험용"
"XEJfjMDvt05","QHEes8JGl4","H0473","R0473_1","75.0","26","115","실제 노출 로그 / 점수·순위는 실험용"
"XEa0i7PApae","QHEes8JGl4","H0417","R0417_1","74.0","27","96","실제 노출 로그 / 점수·순위는 실험용"
"XEFk0C0nzVc","QHEes8JGl4","H0557","R0557_1","73.0","28","84","실제 노출 로그 / 점수·순위는 실험용"
"XEx3LGOL2Tm","QHEes8JGl4","H0556","R0556_1","72.0","29","81","실제 노출 로그 / 점수·순위는 실험용"
"XE7ye67FPYN","QHEes8JGl4","H0500","R0500_1","71.0","30","55","실제 노출 로그 / 점수·순위는 실험용"
"XEgX6vKL9UH","QHEes8JGl4","H0444","R0444_1","70.0","31","34","실제 노출 로그 / 점수·순위는 실험용"
"XEjj4RfTO0F","QHEes8JGl4","H0584","R0584_1","69.0","32","21","실제 노출 로그 / 점수·순위는 실험용"
"XEygl4W15T7","QHEes8JGl4","H0528","R0528_1","68.0","33","134","실제 노출 로그 / 점수·순위는 실험용"
"XEvzZX0Gz58","QHEes8JGl4","H0472","R0472_1","67.0","34","113","실제 노출 로그 / 점수·순위는 실험용"
"XEu6s04NvZl","QHEes8JGl4","H0416","R0416_1","66.0","35","94","실제 노출 로그 / 점수·순위는 실험용"
"XEQ1APfEkQ9","QHEes8JGl4","H0555","R0555_1","65.0","36","78","실제 노출 로그 / 점수·순위는 실험용"
"XEUxIBxGteG","QHEes8JGl4","H0499","R0499_1","64.0","37","52","실제 노출 로그 / 점수·순위는 실험용"
"XEkMRPHTbge","QHEes8JGl4","H0443","R0443_1","63.0","38","31","실제 노출 로그 / 점수·순위는 실험용"
"XEMeFr14fdh","QHEes8JGl4","H0583","R0583_1","62.0","39","18","실제 노출 로그 / 점수·순위는 실험용"
"XEOdAzgxjhE","QHEes8JGl4","H0527","R0527_1","61.0","40","131","실제 노출 로그 / 점수·순위는 실험용"
"XEZySQCMJng","QHEes8JGl4","H0471","R0471_1","60.0","41","111","실제 노출 로그 / 점수·순위는 실험용"
"XEHo0ExDjih","QHEes8JGl4","H0415","R0415_1","59.0","42","91","실제 노출 로그 / 점수·순위는 실험용"
"XEE23nSGe4s","QHEes8JGl4","H0554","R0554_1","58.0","43","75","실제 노출 로그 / 점수·순위는 실험용"
"XEem5R6xUdp","QHEes8JGl4","H0498","R0498_1","57.0","44","49","실제 노출 로그 / 점수·순위는 실험용"
"XEeDrRR2CUB","QHEes8JGl4","H0442","R0442_1","56.0","45","28","실제 노출 로그 / 점수·순위는 실험용"
"XElRB4Oujlf","QHEes8JGl4","H0582","R0582_1","55.0","46","15","실제 노출 로그 / 점수·순위는 실험용"
"XEzDBQ6jVzx","QHEes8JGl4","H0526","R0526_1","54.0","47","128","실제 노출 로그 / 점수·순위는 실험용"
"XEOAdNMnfVb","QHEes8JGl4","H0470","R0470_1","53.0","48","109","실제 노출 로그 / 점수·순위는 실험용"
"XE8ffJtKEf0","QHEes8JGl4","H0414","R0414_1","52.0","49","88","실제 노출 로그 / 점수·순위는 실험용"
"XEPcRFi5pbq","QHEes8JGl4","H0553","R0553_1","51.0","50","73","실제 노출 로그 / 점수·순위는 실험용"
"XEDTJEmgtlU","QHEes8JGl4","H0497","R0497_1","50.0","51","47","실제 노출 로그 / 점수·순위는 실험용"
"XEnrRLSRL2O","QHEes8JGl4","H0441","R0441_1","49.0","52","25","실제 노출 로그 / 점수·순위는 실험용"
"XETExwG1gFv","QHEes8JGl4","H0581","R0581_1","48.0","53","13","실제 노출 로그 / 점수·순위는 실험용"
"XEJDF73gkqr","QHEes8JGl4","H0525","R0525_1","47.0","54","126","실제 노출 로그 / 점수·순위는 실험용"
"XEm0YyioLxd","QHEes8JGl4","H0469","R0469_1","46.0","55","107","실제 노출 로그 / 점수·순위는 실험용"
"XE7KMJVkbzI","QHEes8JGl4","H0413","R0413_1","45.0","56","85","실제 노출 로그 / 점수·순위는 실험용"
"XE66u7hAjjz","QHEes8JGl4","H0552","R0552_1","44.0","57","70","실제 노출 로그 / 점수·순위는 실험용"
"XE1R0cJa1kn","QHEes8JGl4","H0496","R0496_1","43.0","58","45","실제 노출 로그 / 점수·순위는 실험용"
"XEQz2chlC4k","QHEes8JGl4","H0440","R0440_1","42.0","59","22","실제 노출 로그 / 점수·순위는 실험용"
"XEpcVf1rBtb","QHEes8JGl4","H0580","R0580_1","41.0","60","11","실제 노출 로그 / 점수·순위는 실험용"
"XE9UJTPbKJV","QHEes8JGl4","H0524","R0524_1","40.0","61","124","실제 노출 로그 / 점수·순위는 실험용"
"XEjy1Lq94Cb","QHEes8JGl4","H0468","R0468_1","39.0","62","105","실제 노출 로그 / 점수·순위는 실험용"
"XEc8Q9RDW14","QHEes8JGl4","H0412","R0412_1","38.0","63","82","실제 노출 로그 / 점수·순위는 실험용"
"XEQBbcCfj2v","QHEes8JGl4","H0551","R0551_1","37.0","64","66","실제 노출 로그 / 점수·순위는 실험용"
"XEPtavYw7Wj","QHEes8JGl4","H0495","R0495_1","36.0","65","42","실제 노출 로그 / 점수·순위는 실험용"
"XERxmQ5CWSe","QHEes8JGl4","H0439","R0439_1","35.0","66","19","실제 노출 로그 / 점수·순위는 실험용"
"XESDwcgJu47","QHEes8JGl4","H0579","R0579_1","34.0","67","8","실제 노출 로그 / 점수·순위는 실험용"
"XEFH26Tt8UU","QHEes8JGl4","H0523","R0523_1","33.0","68","121","실제 노출 로그 / 점수·순위는 실험용"
"XE9427cLMoY","QHEes8JGl4","H0467","R0467_1","32.0","69","102","실제 노출 로그 / 점수·순위는 실험용"
"XEc9KAsG0sI","QHEes8JGl4","H0411","R0411_1","31.0","70","79","실제 노출 로그 / 점수·순위는 실험용"
"XEMzaMjqWVc","QHEes8JGl4","H0550","R0550_1","30.0","71","62","실제 노출 로그 / 점수·순위는 실험용"
"XEaakB8dRwP","QHEes8JGl4","H0494","R0494_1","29.0","72","39","실제 노출 로그 / 점수·순위는 실험용"
"XExlbRC5CE5","QHEes8JGl4","H0438","R0438_1","28.0","73","16","실제 노출 로그 / 점수·순위는 실험용"
"XELpoKeqQyo","QHEes8JGl4","H0578","R0578_1","27.0","74","5","실제 노출 로그 / 점수·순위는 실험용"
